userid,version,sum_gamerounds,log_gamerounds,retention_1_int,retention_7_int,retention_score,engagement_tier_code,log_gamerounds_scaled,retention_1_int_scaled,retention_7_int_scaled,retention_score_scaled
2291757,gate_40,36,3.6109179126442243,0,0,0,3,0.48824208245046563,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2291896,gate_40,17,2.8903717578961645,0,0,0,3,0.007746844592795635,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2291916,gate_40,160,5.081404364984463,1,0,1,5,1.468834002937162,1.112909772772301,-0.47889623021007877,0.17117880488574516
2292050,gate_40,15,2.772588722239781,0,0,0,2,-0.07079661492105134,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2292318,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2292321,gate_40,371,5.918893854273146,1,1,3,5,2.0273127467447223,1.112909772772301,2.0881350424523637,2.071339349039964
2292325,gate_30,11,2.4849066497880004,0,0,0,2,-0.26263701947978246,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2292481,gate_40,19,2.995732273553991,1,0,1,3,0.07800636329013047,1.112909772772301,-0.47889623021007877,0.17117880488574516
2292552,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2292632,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2292885,gate_30,52,3.970291913552122,1,0,1,4,0.7278901534425033,1.112909772772301,-0.47889623021007877,0.17117880488574516
2292910,gate_30,18,2.9444389791664403,1,0,1,3,0.04380149865398903,1.112909772772301,-0.47889623021007877,0.17117880488574516
2293010,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2293018,gate_30,291,5.676753802268282,1,1,3,5,1.8658419775007633,1.112909772772301,2.0881350424523637,2.071339349039964
2293326,gate_30,61,4.127134385045092,1,0,1,4,0.8324803454095255,1.112909772772301,-0.47889623021007877,0.17117880488574516
2293683,gate_40,18,2.9444389791664403,0,0,0,3,0.04380149865398903,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2293865,gate_30,67,4.219507705176107,1,1,3,4,0.8940793701709222,1.112909772772301,2.0881350424523637,2.071339349039964
2294058,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2294114,gate_30,7,2.0794415416798357,0,1,2,2,-0.5330208835523608,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2294152,gate_40,452,6.115892125483034,1,0,1,5,2.1586807799495373,1.112909772772301,-0.47889623021007877,0.17117880488574516
2294197,gate_40,26,3.295836866004329,1,0,1,3,0.27813070866537404,1.112909772772301,-0.47889623021007877,0.17117880488574516
2294287,gate_30,37,3.6375861597263857,1,0,1,3,0.5060257672852985,1.112909772772301,-0.47889623021007877,0.17117880488574516
2294356,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2294490,gate_30,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2294542,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2294670,gate_40,17,2.8903717578961645,0,0,0,3,0.007746844592795635,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2294881,gate_40,154,5.043425116919247,0,1,2,5,1.4435075922520169,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2295182,gate_30,37,3.6375861597263857,1,1,3,3,0.5060257672852985,1.112909772772301,2.0881350424523637,2.071339349039964
2295226,gate_30,34,3.5553480614894135,1,0,1,3,0.4511854016640943,1.112909772772301,-0.47889623021007877,0.17117880488574516
2295250,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2295436,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2295754,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2295784,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2295877,gate_40,12,2.5649493574615367,1,0,1,2,-0.20926064711427386,1.112909772772301,-0.47889623021007877,0.17117880488574516
2296010,gate_40,12,2.5649493574615367,1,0,1,2,-0.20926064711427386,1.112909772772301,-0.47889623021007877,0.17117880488574516
2296093,gate_40,60,4.110873864173311,0,1,2,4,0.8216370388531155,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2296143,gate_30,133,4.897839799950911,1,0,1,4,1.346424218696656,1.112909772772301,-0.47889623021007877,0.17117880488574516
2296177,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2296240,gate_40,19,2.995732273553991,0,0,0,3,0.07800636329013047,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2296272,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2296296,gate_30,65,4.189654742026425,1,1,3,4,0.8741719616935595,1.112909772772301,2.0881350424523637,2.071339349039964
2296308,gate_40,10,2.3978952727983707,1,0,1,2,-0.3206604396416372,1.112909772772301,-0.47889623021007877,0.17117880488574516
2296704,gate_40,148,5.003946305945459,1,1,3,4,1.4171812000505057,1.112909772772301,2.0881350424523637,2.071339349039964
2297014,gate_30,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2297061,gate_40,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
2297200,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2297230,gate_40,101,4.624972813284271,1,0,1,4,1.1644632342435,1.112909772772301,-0.47889623021007877,0.17117880488574516
2297252,gate_30,13,2.6390573296152584,1,0,1,2,-0.15984184517839695,1.112909772772301,-0.47889623021007877,0.17117880488574516
2297394,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2297435,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2297515,gate_40,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
2297662,gate_30,327,5.793013608384144,1,1,3,5,1.943369673436439,1.112909772772301,2.0881350424523637,2.071339349039964
2297931,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2298012,gate_40,35,3.58351893845611,1,0,1,3,0.4699711132241051,1.112909772772301,-0.47889623021007877,0.17117880488574516
2298095,gate_40,27,3.332204510175204,1,0,1,3,0.3023824234529125,1.112909772772301,-0.47889623021007877,0.17117880488574516
2298126,gate_40,39,3.6888794541139363,0,0,0,3,0.5402306319214399,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2298187,gate_30,34,3.5553480614894135,1,0,1,3,0.4511854016640943,1.112909772772301,-0.47889623021007877,0.17117880488574516
2298311,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2298315,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2298376,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2298634,gate_40,11,2.4849066497880004,1,0,1,2,-0.26263701947978246,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299039,gate_40,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2299056,gate_40,10,2.3978952727983707,1,0,1,2,-0.3206604396416372,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299074,gate_30,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2299098,gate_40,111,4.718498871295094,1,1,3,4,1.2268309607155312,1.112909772772301,2.0881350424523637,2.071339349039964
2299305,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2299449,gate_30,59,4.0943445622221,1,0,1,4,0.810614495994018,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299603,gate_30,53,3.9889840465642745,1,0,1,4,0.7403549772966835,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299629,gate_30,21,3.091042453358316,1,0,1,3,0.14156382898967226,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299657,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2299680,gate_30,18,2.9444389791664403,1,0,1,3,0.04380149865398903,1.112909772772301,-0.47889623021007877,0.17117880488574516
2299832,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2299923,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300090,gate_30,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300173,gate_30,159,5.075173815233827,1,1,3,5,1.4646791691840586,1.112909772772301,2.0881350424523637,2.071339349039964
2300437,gate_30,17,2.8903717578961645,0,0,0,3,0.007746844592795635,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300479,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300532,gate_30,56,4.04305126783455,1,1,3,4,0.7764096313578769,1.112909772772301,2.0881350424523637,2.071339349039964
2300598,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300685,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300699,gate_40,72,4.290459441148391,1,0,1,4,0.9413934402381443,1.112909772772301,-0.47889623021007877,0.17117880488574516
2300735,gate_40,21,3.091042453358316,1,0,1,3,0.14156382898967226,1.112909772772301,-0.47889623021007877,0.17117880488574516
2300833,gate_30,115,4.7535901911063645,1,0,1,4,1.2502315603139726,1.112909772772301,-0.47889623021007877,0.17117880488574516
2300845,gate_40,13,2.6390573296152584,1,0,1,2,-0.15984184517839695,1.112909772772301,-0.47889623021007877,0.17117880488574516
2300850,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300862,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2300886,gate_40,25,3.258096538021482,1,0,1,3,0.2529636215170356,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301051,gate_40,13,2.6390573296152584,1,0,1,2,-0.15984184517839695,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301133,gate_30,19,2.995732273553991,1,0,1,3,0.07800636329013047,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301168,gate_30,121,4.804021044733257,1,1,3,4,1.283861307484425,1.112909772772301,2.0881350424523637,2.071339349039964
2301194,gate_40,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2301232,gate_30,11,2.4849066497880004,1,0,1,2,-0.26263701947978246,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301238,gate_40,37,3.6375861597263857,1,0,1,3,0.5060257672852985,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301324,gate_30,33,3.5263605246161616,1,0,1,3,0.4318551015396127,1.112909772772301,-0.47889623021007877,0.17117880488574516
2301373,gate_30,13,2.6390573296152584,0,0,0,2,-0.15984184517839695,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2301435,gate_30,319,5.768320995793772,1,1,3,5,1.926903437815368,1.112909772772301,2.0881350424523637,2.071339349039964
2301480,gate_40,304,5.720311776607412,1,1,3,5,1.8948885543269163,1.112909772772301,2.0881350424523637,2.071339349039964
2301583,gate_30,8,2.1972245773362196,0,1,2,2,-0.45447742403851354,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2301656,gate_40,139,4.941642422609304,1,1,3,4,1.375633938926713,1.112909772772301,2.0881350424523637,2.071339349039964
2301944,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2302025,gate_40,11,2.4849066497880004,0,0,0,2,-0.26263701947978246,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2302174,gate_40,20,3.044522437723423,1,0,1,3,0.11054201889418142,1.112909772772301,-0.47889623021007877,0.17117880488574516
2302176,gate_40,91,4.5217885770490405,1,0,1,4,1.095654964563198,1.112909772772301,-0.47889623021007877,0.17117880488574516
2302454,gate_40,202,5.313205979041787,1,1,3,5,1.6234105986879364,1.112909772772301,2.0881350424523637,2.071339349039964
2302660,gate_40,140,4.948759890378168,1,1,3,4,1.3803802127719196,1.112909772772301,2.0881350424523637,2.071339349039964
2302680,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2302751,gate_30,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
2302811,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2302919,gate_30,12,2.5649493574615367,1,0,1,2,-0.20926064711427386,1.112909772772301,-0.47889623021007877,0.17117880488574516
2302975,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303014,gate_30,30,3.4339872044851463,0,0,0,3,0.37025607677821604,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303083,gate_40,13,2.6390573296152584,0,0,0,2,-0.15984184517839695,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303250,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303738,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303755,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2303815,gate_40,837,6.731018100482083,1,1,3,6,2.5688767121906078,1.112909772772301,2.0881350424523637,2.071339349039964
2304059,gate_40,53,3.9889840465642745,1,0,1,4,0.7403549772966835,1.112909772772301,-0.47889623021007877,0.17117880488574516
2304192,gate_30,22,3.1354942159291497,0,0,0,3,0.17120642730057925,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2304266,gate_30,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2304285,gate_30,129,4.867534450455582,1,1,3,4,1.3262151369908362,1.112909772772301,2.0881350424523637,2.071339349039964
2304659,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2304715,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2304837,gate_30,50,3.9318256327243257,1,1,3,3,0.7022389656121908,1.112909772772301,2.0881350424523637,2.071339349039964
2305116,gate_30,69,4.248495242049359,0,0,0,4,0.9134096702954041,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2305211,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2305232,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2305491,gate_40,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
2305625,gate_30,6,1.9459101490553132,1,0,1,2,-0.6220661138097063,1.112909772772301,-0.47889623021007877,0.17117880488574516
2305680,gate_40,52,3.970291913552122,1,0,1,4,0.7278901534425033,1.112909772772301,-0.47889623021007877,0.17117880488574516
2305855,gate_30,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2306010,gate_30,417,6.035481432524756,1,1,3,5,2.10505901708995,1.112909772772301,2.0881350424523637,2.071339349039964
2306024,gate_30,37,3.6375861597263857,1,0,1,3,0.5060257672852985,1.112909772772301,-0.47889623021007877,0.17117880488574516
2306104,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2306123,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2306452,gate_30,12,2.5649493574615367,0,0,0,2,-0.20926064711427386,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2306512,gate_40,11,2.4849066497880004,1,0,1,2,-0.26263701947978246,1.112909772772301,-0.47889623021007877,0.17117880488574516
2306567,gate_30,20,3.044522437723423,0,0,0,3,0.11054201889418142,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2306623,gate_40,146,4.990432586778736,1,1,3,4,1.408169594530764,1.112909772772301,2.0881350424523637,2.071339349039964
2306634,gate_30,82,4.418840607796598,1,0,1,4,1.0270042492038023,1.112909772772301,-0.47889623021007877,0.17117880488574516
2306657,gate_30,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2307119,gate_30,38,3.6635616461296463,1,0,1,3,0.5233474855896137,1.112909772772301,-0.47889623021007877,0.17117880488574516
2307233,gate_40,38,3.6635616461296463,1,0,1,3,0.5233474855896137,1.112909772772301,-0.47889623021007877,0.17117880488574516
2307243,gate_40,14,2.70805020110221,0,0,0,2,-0.11383404126860064,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2307378,gate_40,78,4.3694478524670215,1,1,3,4,0.9940667564920009,1.112909772772301,2.0881350424523637,2.071339349039964
2307467,gate_40,40,3.713572066704308,1,0,1,3,0.5566968675425106,1.112909772772301,-0.47889623021007877,0.17117880488574516
2307499,gate_30,14,2.70805020110221,1,0,1,2,-0.11383404126860064,1.112909772772301,-0.47889623021007877,0.17117880488574516
2307694,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2307744,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2308041,gate_40,42,3.7612001156935624,1,0,1,3,0.5884575681957398,1.112909772772301,-0.47889623021007877,0.17117880488574516
2308150,gate_30,159,5.075173815233827,1,0,1,5,1.4646791691840586,1.112909772772301,-0.47889623021007877,0.17117880488574516
2308269,gate_40,17,2.8903717578961645,1,0,1,3,0.007746844592795635,1.112909772772301,-0.47889623021007877,0.17117880488574516
